Emotion,Round,Condition,Location,Mean_Pressure,Max_Pressure,Pressure_Variance,Pressure_Gradient,Median_Force,Contact_Area,Rate_of_Pressure_Change,Pressure_Std,Num_Touches,Max_Touch_Duration,Min_Touch_Duration,Mean_Touch_Duration,Estimated_Sampling_Rate,Max_Touch_Area,PN
Love,round3,torso,torso,6.229680165222179,12.744806039723054,1.7303418931777323,0.1795248030435328,5.831508042241823,1,0.1795248030435328,1.3154246056607473,1,0.1009174311926605,0.1009174311926605,0.1009174311926605,19.818181818181817,1,11
Gratitude,round1,torso,torso,6.01085580012844,9.50736555599501,0.8384447816040224,0.1666262207508239,5.798440109172828,0,0.1666262207508239,0.9156663047224258,0,0,0,0,25.818181818181817,0,11
Comfort,round1,torso,torso,6.373610114606414,11.482952465161183,1.9047116309941612,0.1637500249736229,5.876867461484483,1,0.1637500249736229,1.3801129051618064,3,0.0313390313390313,0.0313390313390313,0.0313390313390313,31.90909090909091,1,11
Happiness,round2,torso,torso,6.44774299218541,13.181097058872917,2.248545049923614,0.1768027294642612,5.941796564898599,1,0.1768027294642612,1.4995149382128925,3,0.0428015564202334,0.0428015564202334,0.0428015564202334,23.363636363636363,1,11
attention,round1,torso,torso,6.184926494731724,11.664848921130204,1.502602589382401,0.162118813943851,5.804886287551652,1,0.162118813943851,1.225806913580765,2,0.0385964912280701,0.0385964912280701,0.0385964912280701,25.90909090909091,1,11
Comfort,round3,torso,torso,6.335406021407372,13.16228100305617,1.687263133651555,0.1684549726309853,6.0613430799723815,1,0.1684549726309853,1.2989469325771377,2,0.0808823529411764,0.0404411764705882,0.0606617647058823,24.727272727272727,1,11
attention,round3,torso,torso,6.292011399788572,13.430022259743472,1.7090898481193395,0.1596213725082635,5.932479515953453,1,0.1596213725082635,1.307321631473808,2,0.06875,0.034375,0.0515625,29.09090909090909,1,11
Love,round2,torso,torso,6.093242747040365,8.047766252640493,0.7758340061719161,0.1770765378007023,6.069467513127625,0,0.1770765378007023,0.8808143993895173,0,0,0,0,18.818181818181817,0,11
Empathy,round3,torso,torso,6.000992145605067,10.640205345024109,1.232356266105506,0.1735438893831167,5.558849603388804,0,0.1735438893831167,1.1101154291809054,1,0.0454545454545454,0.0454545454545454,0.0454545454545454,22,0,11
Anger,round1,torso,torso,6.284980550593568,11.858368818602504,1.5071921031094586,0.1667377758459299,5.959202008629111,1,0.1667377758459299,1.2276775240711455,3,0.039568345323741,0.039568345323741,0.039568345323741,25.272727272727277,1,11
Anger,round2,torso,torso,6.047571380377671,10.382031183649104,0.998135109143749,0.177530430183814,5.703493572467055,0,0.177530430183814,0.9990671194388038,1,0.05,0.05,0.05,20,0,11
Sadness,round2,torso,torso,6.102436442285712,12.01993015736236,1.4205369794428415,0.1724803311026695,5.744570515024579,1,0.1724803311026695,1.1918628190537877,1,0.0830188679245283,0.0830188679245283,0.0830188679245283,24.09090909090909,1,11
Empathy,round1,torso,torso,5.77400799606018,8.613936902516542,0.6230306457776565,0.1585643179296336,5.538198859539396,0,0.1585643179296336,0.789322903365699,0,0,0,0,30.181818181818183,0,11
Anger,round3,torso,torso,6.154467421450833,10.945733689940306,1.3979276950865205,0.1571751390696109,5.786023646552483,0,0.1571751390696109,1.1823399236626158,2,0.0324483775811209,0.0324483775811209,0.0324483775811209,30.818181818181817,0,11
Gratitude,round3,torso,torso,6.41021992898698,14.773205126033185,2.232949984225696,0.1644544730314018,5.936657430124835,1,0.1644544730314018,1.4943058536409792,5,0.1496598639455782,0.0374149659863945,0.0748299319727891,26.727272727272727,1,11
Sadness,round1,torso,torso,5.978527874787739,8.28692783956618,0.6920047127057368,0.1668711363915524,5.772353018504214,0,0.1668711363915524,0.8318682063318305,0,0,0,0,24.818181818181817,0,11
Empathy,round2,torso,torso,6.3809532073750095,11.800791364436758,2.112819857353524,0.170724719715229,5.924846638033314,1,0.170724719715229,1.4535542154847627,5,0.0743243243243243,0.0371621621621621,0.052027027027027,26.90909090909091,1,11
Gratitude,round2,torso,torso,5.872186889503361,8.374492158256789,0.6308664852961664,0.1808443577419005,5.656162793937207,0,0.1808443577419005,0.7942710401973412,0,0,0,0,18.272727272727277,0,11
Happiness,round1,torso,torso,6.152630106216938,12.167030366958077,1.4288632512402115,0.1695356220666591,5.799987259374461,1,0.1695356220666591,1.195350681281527,3,0.0873015873015873,0.0436507936507936,0.0582010582010582,22.90909090909091,1,11
Sadness,round3,torso,torso,6.23143626854663,11.180592711339887,1.1426764565474097,0.1656948634968151,5.913752935074226,1,0.1656948634968151,1.0689604560260448,1,0.0418250950570342,0.0418250950570342,0.0418250950570342,23.90909090909091,1,11
Love,round1,torso,torso,6.269161123189041,11.47412421094157,1.5024865964998126,0.1642270318732472,5.874968870001294,1,0.1642270318732472,1.2257595997991664,2,0.0769230769230769,0.0384615384615384,0.0576923076923076,26,1,11
attention,round2,torso,torso,6.332737252886488,11.415591514089485,2.221660690950624,0.1763901275355909,5.821439259562807,1,0.1763901275355909,1.4905236297860642,5,0.0820895522388059,0.0410447761194029,0.0492537313432835,24.363636363636363,1,11
Comfort,round2,torso,torso,6.001448356861354,9.254994079931826,0.6766320235394626,0.1765918149347443,5.821326931997409,0,0.1765918149347443,0.8225764545253302,0,0,0,0,17.90909090909091,0,11
Happiness,round3,torso,torso,5.885070749393511,9.107061209684735,0.7285203742003862,0.1638165921922418,5.609826108066459,0,0.1638165921922418,0.8535340498189783,0,0,0,0,26.90909090909091,0,11
Gratitude,round1,torso,torso,10.25819200232533,29.44934174032576,25.433107409627976,0.1650010480887915,8.47473696601554,1.5127118644067796,0.1650010480887915,5.043124766414963,4,7.081699346405229,0.0359477124183006,2.2287581699346406,27.818181818181817,5,23
Empathy,round1,torso,torso,11.180067378094346,20.36969788633332,16.088203180903403,0.1663164992866005,12.009741752353758,3.936507936507936,0.1663164992866005,4.011010244427631,1,9.338926174496644,9.338926174496644,9.338926174496644,27.09090909090909,5,23
Sadness,round2,torso,torso,8.58001560337022,18.369061354418346,7.887709246414388,0.1566662352769428,8.02449216947996,2.6443514644351462,0.1566662352769428,2.80850658650009,3,8.95608108108108,0.0371621621621621,3.010135135135135,26.90909090909091,6,23
Happiness,round2,torso,torso,11.61520582039827,30.47977285617298,36.96339450257256,0.1808510678865565,9.596484997548362,2.8466257668711656,0.1808510678865565,6.079752832358611,2,5.148936170212766,2.527659574468085,3.8382978723404255,21.363636363636363,5,23
Empathy,round3,torso,torso,7.8766159691504,14.053136131813677,4.747804597958352,0.1579315076865073,7.42325026622985,1.042857142857143,0.1579315076865073,2.178945753789743,23,0.8120805369127517,0.0369127516778523,0.187773562882988,27.09090909090909,2,23
attention,round1,torso,torso,6.698743063304723,11.918160868045646,2.3646523148332643,0.1634673483821592,6.14764564301472,1,0.1634673483821592,1.537742603569682,5,0.0883534136546184,0.0441767068273092,0.0706827309236947,22.63636363636364,1,23
Comfort,round3,torso,torso,12.860174585775813,34.38101673946572,64.03018101671104,0.1664118011719839,9.50501081119791,7.23936170212766,0.1664118011719839,8.001886091210686,1,9.191111111111113,9.191111111111113,9.191111111111113,20.454545454545453,10,23
attention,round3,torso,torso,5.616496089918551,9.560499527790816,0.6328183774065876,0.151907886014065,5.421082337905545,0,0.151907886014065,0.7954988230076696,0,0,0,0,24,0,23
Love,round1,torso,torso,10.720671070013909,28.600993285676697,20.47467774383586,0.1738454674659322,9.940950487228022,3.683333333333333,0.1738454674659322,4.524895329599996,1,9.263157894736842,9.263157894736842,9.263157894736842,25.90909090909091,5,23
Comfort,round1,torso,torso,9.217566817908397,28.15041139805502,15.85404693242944,0.1731331606972561,8.287091111922278,3.0048076923076925,0.1731331606972561,3.981714069647573,1,9.428571428571429,9.428571428571429,9.428571428571429,22.272727272727277,5,23
Anger,round1,torso,torso,19.78862625558276,43.850814099696336,115.82284427105824,0.1570575320311933,18.917943058625752,4.775800711743773,0.1570575320311933,10.762102223592668,1,10.035714285714286,10.035714285714286,10.035714285714286,28,6,23
Anger,round3,torso,torso,17.51982015969929,91.7665927304166,258.4442302810584,0.1596939717271209,11.218291022857112,14.331983805668017,0.1596939717271209,16.07620074150166,1,9.154362416107382,9.154362416107382,9.154362416107382,27.09090909090909,18,23
Gratitude,round3,torso,torso,6.882553441539037,16.68547575173443,3.309104855853466,0.1584403655808837,6.357104805365907,1.21875,0.1584403655808837,1.8190945153711684,12,0.663013698630137,0.0301369863013698,0.1230593607305935,33.18181818181818,2,23
Anger,round2,torso,torso,13.641142847323604,46.07992867780055,62.97177496298292,0.1590646799883935,11.037092861014418,5.684014869888476,0.1590646799883935,7.935475723797718,2,9.607142857142858,0.0357142857142857,4.821428571428572,28,8,23
Gratitude,round2,torso,torso,10.874055665910165,21.64875845660479,16.52858939569243,0.1736083428672289,10.213131470451684,2.743455497382199,0.1736083428672289,4.065536790596345,2,8.437751004016064,0.1325301204819277,4.285140562248996,22.63636363636364,4,23
Happiness,round1,torso,torso,9.250769426768956,25.672990411887696,24.93772022826162,0.1959374657864524,6.891385737757802,4.946428571428571,0.1959374657864524,4.993768139217281,1,7.681818181818182,7.681818181818182,7.681818181818182,22,6,23
Comfort,round2,torso,torso,6.739828669002329,14.598947274373868,2.7247778059007897,0.1635591729515466,6.239431169674926,1.0357142857142858,0.1635591729515466,1.6506900998978546,17,1.9924528301886792,0.0415094339622641,0.2978912319644839,24.09090909090909,2,23
attention,round2,torso,torso,7.226318206872239,22.08322741879571,6.242883385817891,0.1525963527681472,6.328361908216985,1.5,0.1525963527681472,2.49857627176316,6,1.1282051282051282,0.0352564102564102,0.3114316239316239,28.363636363636363,3,23
Love,round2,torso,torso,9.057354303954195,23.486714827931703,12.117143213448111,0.1509096563816925,8.009737883075243,1.7789855072463767,0.1509096563816925,3.480968717677324,3,9.533333333333331,0.1396825396825396,3.2708994708994705,28.63636363636364,4,23
Sadness,round3,torso,torso,13.265893279911468,50.94923649272009,64.542693169376,0.1715138061186821,11.139770568942344,5.749019607843137,0.1715138061186821,8.033846723044695,1,9.876760563380282,9.876760563380282,9.876760563380282,25.818181818181817,9,23
Happiness,round3,torso,torso,9.62993630759808,25.386035990297717,15.870890429415065,0.1678689304321264,8.620473479605216,2.427927927927928,0.1678689304321264,3.98382861446311,5,6.088560885608856,0.040590405904059,1.8509225092250925,24.63636363636364,4,23
Love,round3,torso,torso,14.484251826204618,68.55997025914786,192.34369893868373,0.1577990347515904,8.258071325922309,3.713675213675214,0.1577990347515904,13.868803082410672,2,8.784982935153584,0.0750853242320819,4.430034129692833,26.63636363636364,6,23
Empathy,round2,torso,torso,8.109398615510438,14.904754242287606,7.071517601054036,0.1581798862076981,7.379815706153127,1,0.1581798862076981,2.6592325210582914,16,0.7784615384615384,0.0338461538461538,0.2221153846153846,29.545454545454547,1,23
Sadness,round1,torso,torso,10.551406785232686,22.492411490969413,22.638208989838706,0.1572099267268917,8.70138176661275,7.665254237288136,0.1572099267268917,4.757962693195346,1,9.179577464788734,9.179577464788734,9.179577464788734,25.818181818181817,9,23
attention,round1,torso,torso,6.190440041995241,10.874168668856608,1.3210058495710724,0.1723875983372588,5.790299443807875,0,0.1723875983372588,1.1493501857880706,3,0.0328358208955223,0.0328358208955223,0.0328358208955223,30.454545454545453,0,27
Empathy,round3,torso,torso,6.167566914216385,10.824557310450178,1.3692157974242658,0.1737498473343652,5.794567592720234,0,0.1737498473343652,1.1701349483817094,4,0.0650887573964497,0.0325443786982248,0.040680473372781,30.727272727272727,0,27
Love,round1,torso,torso,6.352360740062042,12.364010163192685,2.0938299354514305,0.1699632241719596,5.7800317625760975,1,0.1699632241719596,1.4470072340701792,4,0.0652818991097922,0.0326409495548961,0.0408011869436201,30.63636363636364,1,27
Sadness,round2,torso,torso,6.132271376951649,13.02154648309823,2.0829446110957885,0.1768574149903182,5.592853010407821,1,0.1768574149903182,1.4432410093590704,1,0.0763888888888888,0.0763888888888888,0.0763888888888888,26.181818181818183,1,27
Empathy,round1,torso,torso,6.190252726655128,14.173370454577256,2.123857351559377,0.1732576343918353,5.613374270382672,1,0.1732576343918353,1.4573459958291912,0,0.0691823899371069,0.0691823899371069,0.0691823899371069,28.90909090909091,1,27
Happiness,round2,torso,torso,6.108278400716079,10.201208104084817,1.308108726723744,0.1764396706060695,5.760903016473138,0,0.1764396706060695,1.1437258092408966,1,0.0374149659863945,0.0374149659863945,0.0374149659863945,26.727272727272727,0,27
Gratitude,round1,torso,torso,5.876696413336128,10.526759505413002,0.9306957382113265,0.1742539965247133,5.478969042066517,0,0.1742539965247133,0.9647257321183706,1,0.03971119133574,0.03971119133574,0.03971119133574,25.181818181818183,0,27
Comfort,round1,torso,torso,6.149538503995856,12.865804112607623,1.6382395621745007,0.1784829849138229,5.7032723034608015,1,0.1784829849138229,1.279937327440098,2,0.081180811808118,0.040590405904059,0.0608856088560885,24.63636363636364,1,27
Gratitude,round3,torso,torso,6.105616491458006,11.503330631504488,1.165848517167221,0.1704073501081762,5.767217340717829,1,0.1704073501081762,1.079744653687723,1,0.033033033033033,0.033033033033033,0.033033033033033,30.272727272727277,1,27
Comfort,round3,torso,torso,5.861738546741113,9.288381383001596,0.812230323266522,0.1757512169799598,5.563988522991597,0,0.1757512169799598,0.9012382167143834,0,0,0,0,27,0,27
attention,round3,torso,torso,6.32075568966845,11.174928312620445,2.1278869900461928,0.1833955502743672,5.67301821005527,1,0.1833955502743672,1.4587278670287316,1,0.0936170212765957,0.0936170212765957,0.0936170212765957,21.363636363636363,1,27
attention,round2,torso,torso,6.221680848888502,11.6267664545267,1.4647155568917585,0.1742601960350384,5.782923860523333,1,0.1742601960350384,1.2102543356219628,2,0.0694006309148265,0.0347003154574132,0.0520504731861198,28.818181818181817,1,27
Anger,round1,torso,torso,6.222454783766349,11.833452031286594,1.6507561901139416,0.1835841007408097,5.823274957972996,1,0.1835841007408097,1.284817570752339,1,0.0973451327433628,0.0973451327433628,0.0973451327433628,20.545454545454547,1,27
Happiness,round1,torso,torso,6.3887806017093,15.050960589712338,2.5189308059835787,0.1732666207256334,5.864086025681857,1,0.1732666207256334,1.587113986449486,8,0.1396825396825396,0.0349206349206349,0.0567460317460317,28.63636363636364,1,27
Love,round3,torso,torso,6.253835056767475,11.44834580368703,1.4847302631470067,0.1738761310771176,5.797565439487286,1,0.1738761310771176,1.2184950812978306,2,0.0358306188925081,0.0358306188925081,0.0358306188925081,27.90909090909091,1,27
Anger,round2,torso,torso,6.185853356239682,12.689334015681776,1.8548198539038128,0.1867862628601541,5.811639403850797,1,0.1867862628601541,1.361917711869485,2,0.0964912280701754,0.0482456140350877,0.0723684210526315,20.727272727272727,1,27
Comfort,round2,torso,torso,5.9902475922333,9.69193397698692,1.041481871167981,0.1694669628215336,5.559880581090615,0,0.1694669628215336,1.0205301912084626,0,0,0,0,33.72727272727273,0,27
Gratitude,round2,torso,torso,6.4042440980096345,13.446350420699202,1.8326306541324853,0.1725023662055439,5.939878840293005,1,0.1725023662055439,1.353746894412868,5,0.0619718309859154,0.0309859154929577,0.0371830985915493,32.27272727272727,1,27
Anger,round3,torso,torso,6.2559043183584,11.070553666611286,1.535964284371209,0.1930095627762717,5.890180887369671,1,0.1930095627762717,1.2393402617405798,2,0.1404255319148936,0.0468085106382978,0.0936170212765957,21.363636363636363,1,27
Sadness,round1,torso,torso,6.29516083200155,13.219662560225215,1.8445524481943183,0.1788970008419828,5.845058267100773,1,0.1788970008419828,1.3581430146322286,6,0.0730897009966777,0.0365448504983388,0.0487264673311185,27.363636363636363,1,27
Empathy,round2,torso,torso,6.287904162980515,11.065044879810952,2.1686718332004675,0.1713221406471211,5.656063022400641,1,0.1713221406471211,1.4726411080777515,3,0.0355987055016181,0.0355987055016181,0.0355987055016181,28.09090909090909,1,27
Happiness,round3,torso,torso,6.055857223252402,9.382528378355232,1.0127231831734105,0.1829326473763859,5.742805002358689,0,0.1829326473763859,1.006341484374668,0,0,0,0,24.90909090909091,0,27
Love,round2,torso,torso,6.132399378410039,10.663025415078213,1.3273730511868922,0.1687246281264606,5.646864253275757,0,0.1687246281264606,1.1521167697707086,2,0.0288713910761154,0.0288713910761154,0.0288713910761154,34.63636363636363,0,27
Sadness,round3,torso,torso,6.289623154983131,12.12213618514474,1.679793519434381,0.1852307006784733,5.912708443026356,1,0.1852307006784733,1.2960684856265818,3,0.0842911877394636,0.0421455938697318,0.070242656449553,23.727272727272727,1,27
Love,round1,torso,torso,6.15927368811712,8.946120062763917,1.0541979646639217,0.1619776467779722,5.829793170382971,0,0.1619776467779722,1.026741430285114,0,0,0,0,24.727272727272727,0,15
Happiness,round1,torso,torso,5.942097769727643,8.519388005057515,0.8192502952730475,0.1499234893900077,5.578092894370939,0,0.1499234893900077,0.9051244639678278,0,0,0,0,29.454545454545453,0,15
Sadness,round3,torso,torso,6.440227267493055,13.590638373848396,2.1177012229134204,0.1707743721322143,6.13900930130478,1,0.1707743721322143,1.4552323604543091,4,0.0920502092050209,0.0460251046025104,0.0690376569037656,21.727272727272727,1,15
Gratitude,round2,torso,torso,6.196295203317427,11.420061203662144,1.6811204313991384,0.1537712803674984,5.778623004390207,1,0.1537712803674984,1.2965802834376043,2,0.0658682634730539,0.0658682634730539,0.0658682634730539,30.363636363636363,1,15
attention,round2,torso,torso,6.044313098052083,11.825070637399245,1.215230480818706,0.1524321742387644,5.727030219765796,1,0.1524321742387644,1.1023749275172698,1,0.0342679127725856,0.0342679127725856,0.0342679127725856,29.181818181818183,1,15
Empathy,round2,torso,torso,5.867058044247059,8.880265458210879,0.7689353896234178,0.1514173433706916,5.477852026183497,0,0.1514173433706916,0.8768896108538508,0,0,0,0,33.54545454545455,0,15
Sadness,round1,torso,torso,6.194105120442377,10.648107513091649,1.2934062640213906,0.1672189885882328,5.833578320631977,0,0.1672189885882328,1.1372802047083166,1,0.039568345323741,0.039568345323741,0.039568345323741,25.272727272727277,0,15
Comfort,round2,torso,torso,6.007737322881875,10.791130316836147,1.3570021895307562,0.1680788366259836,5.545638964332417,0,0.1680788366259836,1.1649043692641712,1,0.0452674897119341,0.0452674897119341,0.0452674897119341,22.09090909090909,0,15
Happiness,round3,torso,torso,6.163552137038576,10.818300206657856,1.0413642935240852,0.1680911269784707,5.872289127227267,0,0.1680911269784707,1.0204725834259758,1,0.0450819672131147,0.0450819672131147,0.0450819672131147,22.181818181818183,0,15
Happiness,round2,torso,torso,5.853799283072292,9.580654791042733,0.9209286248479054,0.1615190163942627,5.432809536813771,0,0.1615190163942627,0.9596502617349224,0,0,0,0,25,0,15
Gratitude,round1,torso,torso,5.904179455526663,9.724090244887668,0.9188292041436305,0.1497956193543068,5.655750238846108,0,0.1497956193543068,0.958555790835166,0,0,0,0,34.27272727272727,0,15
Comfort,round3,torso,torso,5.748576391549475,9.543869729739429,0.7364660210992073,0.1508449296947275,5.431115360890132,0,0.1508449296947275,0.8581759849233765,0,0,0,0,31.454545454545453,0,15
attention,round1,torso,torso,6.247085253922616,10.885758271161196,1.273248242524408,0.1520874306286705,5.840834874983637,0,0.1520874306286705,1.1283830211964412,1,0.0317919075144508,0.0317919075144508,0.0317919075144508,31.454545454545453,0,15
Anger,round2,torso,torso,5.733616000478696,9.7104573951169,0.6492998305085176,0.1508295610469492,5.484624838800909,0,0.1508295610469492,0.8057914311461233,0,0,0,0,30.454545454545453,0,15
Love,round3,torso,torso,6.24449062976151,9.52271101502026,1.1067532367457722,0.1653844010784529,5.939742033421493,0,0.1653844010784529,1.0520234012348642,0,0,0,0,23.90909090909091,0,15
Anger,round3,torso,torso,5.89108341414995,8.360893733620298,0.6945340104631819,0.1540526933850382,5.646374341455138,0,0.1540526933850382,0.83338707121192,0,0,0,0,26.63636363636364,0,15
Comfort,round1,torso,torso,6.188801670927663,10.987479854185672,1.5251642453656185,0.1632488932448742,5.674459254296883,0,0.1632488932448742,1.2349754027370825,2,0.0383275261324041,0.0383275261324041,0.0383275261324041,26.09090909090909,0,15
Anger,round1,torso,torso,6.111508403440178,9.953253568568446,1.146770287805011,0.1560456010890803,5.718777958318572,0,0.1560456010890803,1.0708736096314126,0,0,0,0,26.818181818181817,0,15
Empathy,round1,torso,torso,6.233684342213112,11.698065293435144,1.777081547022919,0.1559513567243453,5.779963086143372,1,0.1559513567243453,1.333072221232938,2,0.0750853242320819,0.0375426621160409,0.0563139931740614,26.63636363636364,1,15
Sadness,round2,torso,torso,6.074016172557224,9.37584957091552,1.1270018952112173,0.1562574710329009,5.679831117939834,0,0.1562574710329009,1.0616034547848916,0,0,0,0,28.63636363636364,0,15
attention,round3,torso,torso,6.0680034449884985,9.29437763076136,1.3062392519747927,0.1541513597340069,5.476445046319924,0,0.1541513597340069,1.1429082430251314,0,0,0,0,26.09090909090909,0,15
Gratitude,round3,torso,torso,6.306123168653553,11.76914886785732,1.8828075065560697,0.153350457415642,5.738639701060297,1,0.153350457415642,1.3721543304439443,1,0.1044303797468354,0.1044303797468354,0.1044303797468354,28.727272727272727,1,15
Empathy,round3,torso,torso,6.251472771894199,10.783325558311972,1.3989248809204728,0.1701185939280743,5.873254975068575,0,0.1701185939280743,1.1827615486311993,2,0.0456431535269709,0.0456431535269709,0.0456431535269709,21.90909090909091,0,15
Love,round2,torso,torso,6.084597451220402,10.034134108343132,1.175943364413605,0.1595530512647698,5.672265642713868,0,0.1595530512647698,1.0844092236852307,1,0.0374149659863945,0.0374149659863945,0.0374149659863945,26.727272727272727,0,15
Anger,round1,torso,torso,6.001338345005614,13.585524963177196,1.9448752220555323,0.1565160824060231,5.563048727041079,1,0.1565160824060231,1.394587832320192,1,0.074074074074074,0.074074074074074,0.074074074074074,27,1,06
Empathy,round3,torso,torso,6.197681411362222,12.3785965173948,1.5681763907611803,0.1762240264801992,5.771817346801203,1,0.1762240264801992,1.2522684978714351,1,0.0493273542600896,0.0493273542600896,0.0493273542600896,20.272727272727277,1,06
Anger,round3,torso,torso,6.32953712767526,13.16430339521438,1.93757092152388,0.1613807860463814,5.772477201747995,1,0.1613807860463814,1.3919665662378102,2,0.0410447761194029,0.0410447761194029,0.0410447761194029,24.363636363636363,1,06
attention,round1,torso,torso,5.831953244982892,9.63480244012836,0.6865532185822639,0.1600663970131508,5.555549501733792,0,0.1600663970131508,0.8285850702144373,0,0,0,0,25.90909090909091,0,06
Anger,round2,torso,torso,6.093269193340319,9.029779340929435,0.9072115889115564,0.1655894134312804,5.797451611510793,0,0.1655894134312804,0.9524765555705592,0,0,0,0,24,0,06
Love,round3,torso,torso,6.25976697158963,11.28072561575759,1.6000593713755114,0.1570817114258302,5.778784890779567,1,0.1570817114258302,1.264934532446447,1,0.0676923076923076,0.0676923076923076,0.0676923076923076,29.545454545454547,1,06
Empathy,round1,torso,torso,5.96183369164244,8.924037634130267,0.7753158022447998,0.1639767018237658,5.6957927115215226,0,0.1639767018237658,0.8805201884368125,0,0,0,0,23.727272727272727,0,06
Gratitude,round1,torso,torso,6.144325260673139,10.875554561947958,1.211564901095865,0.1581709750406235,5.736907941661513,0,0.1581709750406235,1.1007110888402392,1,0.0333333333333333,0.0333333333333333,0.0333333333333333,30,0,06
Sadness,round2,torso,torso,6.2129612094485545,10.702296353701044,1.504901874129549,0.161836150394958,5.753339396759623,0,0.161836150394958,1.2267444208675045,2,0.0335365853658536,0.0335365853658536,0.0335365853658536,29.818181818181817,0,06
Happiness,round2,torso,torso,6.040617814503985,10.524557767086236,1.222965900516361,0.1587264987444579,5.556464304609223,0,0.1587264987444579,1.105877886801414,1,0.0333333333333333,0.0333333333333333,0.0333333333333333,30,0,06
Comfort,round1,torso,torso,6.175159070720254,11.906580121526469,2.0022017977071127,0.1644637365496032,5.787586822459665,1,0.1644637365496032,1.4149918012861815,2,0.0753424657534246,0.0376712328767123,0.0565068493150684,26.545454545454547,1,06
Gratitude,round3,torso,torso,6.099434142719739,11.046434533233244,1.970089891731594,0.1697043219845462,5.583824277809391,1,0.1697043219845462,1.403598907,2,0.04,0.04,0.04,25,1,06
attention,round3,torso,torso,6.036414383401263,9.757561220048249,1.0093595573905787,0.17315983340935,5.745959148283382,0,0.17315983340935,1.0046688794775016,0,0,0,0,24.09090909090909,0,06
Comfort,round3,torso,torso,6.200059273902108,10.464766472697963,1.2771993768469712,0.1595981076912045,5.849643366740639,0,0.1595981076912045,1.130132459867856,1,0.0401459854014598,0.0401459854014598,0.0401459854014598,24.90909090909091,0,06
Love,round2,torso,torso,5.961811835248874,10.419138070123696,0.9854224548336687,0.1734873090543572,5.643406021461116,0,0.1734873090543572,0.9926844689193384,1,0.0436507936507936,0.0436507936507936,0.0436507936507936,22.90909090909091,0,06
Love,round1,torso,torso,6.152038086514932,10.542272450851936,1.0000083694754611,0.1738662813177219,5.940854979494184,0,0.1738662813177219,1.000004184728975,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,23,0,06
attention,round2,torso,torso,6.009483222538388,10.397602298127454,1.0076134928145752,0.1607682290732579,5.733450092664077,0,0.1607682290732579,1.0037995282000165,1,0.0340557275541795,0.0340557275541795,0.0340557275541795,29.363636363636363,0,06
Gratitude,round2,torso,torso,6.112998094383922,11.815303922432664,1.4681554205987857,0.1556051059815169,5.640409362228548,1,0.1556051059815169,1.2116746347921894,2,0.0619718309859154,0.0309859154929577,0.0464788732394366,32.27272727272727,1,06
Comfort,round2,torso,torso,6.420802637260619,11.176067397584692,1.6756056407734836,0.1626777831299374,6.044580014627877,1,0.1626777831299374,1.2944518688516324,6,0.0347003154574132,0.0347003154574132,0.0347003154574132,28.818181818181817,1,06
Happiness,round1,torso,torso,5.86939837521163,9.667150484150827,0.8186685975495566,0.170487753406504,5.5518570833399705,0,0.170487753406504,0.9048030711428628,0,0,0,0,23.363636363636363,0,06
Happiness,round3,torso,torso,6.271863993764213,10.351112716785732,1.438842045371678,0.1730940679913713,5.853538156726271,0,0.1730940679913713,1.1995174218708446,1,0.0433070866141732,0.0433070866141732,0.0433070866141732,23.09090909090909,0,06
Empathy,round2,torso,torso,5.924060375498216,10.637834249618546,1.019828019685268,0.158502209746662,5.640757712286282,0,0.158502209746662,1.0098653473039203,1,0.0333333333333333,0.0333333333333333,0.0333333333333333,30,0,06
Sadness,round1,torso,torso,5.961787035075778,8.918180605177122,0.815374113685784,0.1595976193316432,5.695343761401284,0,0.1595976193316432,0.9029806828973608,0,0,0,0,25.63636363636364,0,06
Sadness,round3,torso,torso,6.260190427886517,12.8909885366814,1.5018368643789697,0.1624989759760525,5.880853916254319,1,0.1624989759760525,1.225494538698141,3,0.0771929824561403,0.0385964912280701,0.0514619883040935,25.90909090909091,1,06
Gratitude,round1,torso,torso,21.42471091194072,116.95896691099225,444.93304312717487,0.2374681469463589,12.011032600405546,12.5625,0.2374681469463589,21.09343601993698,7,2.4535315985130115,0.2453531598513011,1.0339883165161976,24.454545454545453,42,01
Comfort,round3,torso,torso,18.195304004711662,98.42522427515586,203.31249836498665,0.2008740605207332,13.285650615530836,22.51219512195122,0.2008740605207332,14.25876917426559,2,7.319702602230484,1.1449814126394051,4.232342007434944,24.454545454545453,35,01
Happiness,round2,torso,torso,15.097552730129069,112.77348254028826,180.7441945421213,0.2281366175178778,10.02076928168776,6.103448275862069,0.2281366175178778,13.444113750713408,9,3.25,0.03125,0.8298611111111112,32,17,01
Anger,round2,torso,torso,32.82396745102964,167.60040702620836,1162.975137410796,0.2049927034752013,18.18795381623692,14.53125,0.2049927034752013,34.10242128369767,3,5.253731343283582,1.2039800995024874,2.9552238805970146,18.272727272727277,22,01
Comfort,round1,torso,torso,11.912049753583656,83.42174166140926,93.3168894804275,0.1972527307252558,8.655156083226089,3.412121212121212,0.1972527307252558,9.660066743062778,17,1.8269896193771624,0.0380622837370242,0.40301241603908,26.272727272727277,13,01
